pulseResponse_Test_D1_1_HR,pulseResponse_Test_D1_1_PPGamp,pulseResponse_Test_D1_2_HR,pulseResponse_Test_D1_2_PPGamp,pulseResponse_Test_D2_HR,pulseResponse_Test_D2_PPGamp,pulseResponse_Test_D3_HR,pulseResponse_Test_D3_PPGamp
0.0133257534900514,0.0325660017046804,0.00959982811076582,0.351159157059638,-0.0136396294532112,0.171761273535561,-0.00365491388462706,0.387921560758906
0.0133208300381973,0.0518279192323907,0.00958829634197141,0.350032540308272,-0.0141683101451339,0.179150541422059,-0.00365496824501263,0.383747600957238
0.0133192081599711,0.0875186028216353,0.00957953751298299,0.348923442227349,-0.014822585930571,0.180265548859205,-0.00365521805131487,0.379196729864019
0.0133182654425756,0.122754437940889,0.00956405771854278,0.347831774950165,-0.0153156772002676,0.17451555110992,-0.00365550521612117,0.376581773160778
0.0133140935454775,0.140880495470354,0.0095436601714652,0.346757044651904,-0.015724247664279,0.164934473681475,-0.00365566817318278,0.376124026935969
0.0133098220664942,0.133311981347461,0.00952878386453796,0.345698850239519,-0.0157973975851885,0.1565043726943,-0.00365566175217138,0.375823730099496
0.0133104510680569,0.103575837640131,0.00951981168695747,0.344657095573101,-0.015343208143783,0.153493588387813,-0.00365550568606267,0.373627851287231
0.0133147839700444,0.0656374980242352,0.00950698724500232,0.343631573035977,-0.0146685391255833,0.157230147773149,-0.003655295476962,0.369550277466521
0.0133176231512249,0.0373173613571757,0.00948853718923004,0.342621904987848,-0.0138925101991815,0.165470295366437,-0.00365511274027601,0.365559652030112
0.0133172394899632,0.0318910837987364,0.00947196651657473,0.341627811488025,-0.0130043912555114,0.17365766415025,-0.003655023479498,0.363456065263399
0.0133162240881536,0.051841242699913,0.00946028620428214,0.34064913526712,-0.012370399515422,0.177368781022735,-0.0036550291644011,0.363022049023304
0.0133162181324152,0.0876938990372363,0.00944866653885851,0.339685637954563,-0.012166072638552,0.174633429614754,-0.00365510140631279,0.362342204797234
0.0133158553573348,0.122491703646578,0.00943278352747084,0.338737021020979,-0.0122122739354703,0.16691381475523,-0.00365518214689114,0.359859232893149
0.0133140928202011,0.139785938721378,0.00941520633204847,0.337803053854935,-0.012562383608233,0.15825851564929,-0.00365523196993965,0.355963329560508
0.013312379682452,0.131385791944852,0.00940115618282287,0.336883549353073,-0.0131911205192944,0.153117003049037,-0.00365522808824232,0.352497496606662
0.013312366812272,0.101209689817458,0.00938958553928166,0.335978273095752,-0.0137193094193176,0.153993100567474,-0.00365518194750502,0.350787598008727
0.0133134776824696,0.063431629310801,0.00937520836634247,0.335086975968623,-0.014014286420306,0.160173669389994,-0.00365511538516618,0.35029903286132
0.0133140808751387,0.0357960315475005,0.00935804656787193,0.334209449003808,-0.0141113272280015,0.168175980546177,-0.00365505874169875,0.349276090687716
0.0133138429591142,0.0312571105918189,0.00934263435327828,0.333345496012584,-0.0138150844909057,0.173639844160162,-0.00365502784676913,0.346610712624875
0.013313615467007,0.0518794287516241,0.00932985201088378,0.332494897255662,-0.013153831356814,0.173637828517728,-0.00365502773745679,0.342954795341903
0.0133136957067084,0.0878738191861669,0.00931636409302174,0.331657434344672,-0.0124302969544211,0.168180531910478,-0.00365504661296232,0.339964418108027
0.0133134909997636,0.122216820504786,0.00930043617745465,0.330832910718247,-0.0117111930392905,0.160144416129129,-0.00365507035077237,0.338543944335076
0.013312745295179,0.138675516671806,0.00928425289790898,0.330021132532146,-0.0110806047931186,0.153695839217436,-0.00365508420909362,0.337948591482893
0.0133120428492521,0.129453336474984,0.00927023683518758,0.329221896230512,-0.0108185390389696,0.152073204892548,-0.00365508328582671,0.336630614403286
0.0133118986564793,0.0988569618174401,0.00925711654478365,0.328435003724473,-0.0109170960480474,0.1559068080647,-0.0036550685221739,0.333873771438789
0.0133120677823636,0.06125852446254,0.00924219561856214,0.327660268449003,-0.0112076242626441,0.162946786137638,-0.00365504817614167,0.330492762128436
